"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","BRA.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Brazil","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","9.45043923","8.615918909","8.519821846","8.32403109","8.310995805","8.08025146","8.083057925","7.950510003","7.435741364","7.266983324","6.235023493","6.459497494","6.735013377","7.149960623","7.487555394","7.81256656","7.583522775","8.801016316","7.986007229","5.660570072","6.288081472","6.334572267","5.644132903","4.481595577","4.309782929","5.386375311","7.497213871","6.415208948","5.630414589","4.696574468","7.498082595","7.069627683","7.866269551","7.077332027","7.101008589","5.322032127","4.142713723","4.880989987","6.091584418","3.983252798","4.691097801","5.558186845","4.825658112","2.520042879","2.969243352","3.649181327","4.233164127","3.989837568","4.893904026","4.809985174","5.260629164","4.584925388","4.52599752","4.411900242","4.459313009","3.506473708","2.92075476","2.536733303","2.277858986","2.201540525"
"IMF.FAD:ICSD(1.0.0)","MYS.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Malaysia","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","14.432814","13.99106121","13.7096685","13.37154422","13.24475285","12.82818195","12.44993478","12.51408627","12.13066544","12.01041932","9.138003599","11.40138202","11.96489287","12.47830269","14.03927133","12.89262111","12.13471253","12.90464499","13.07804516","14.23959143","14.6993053","14.70412191","14.90049424","15.4592099","15.25386566","14.68887348","12.05306979","11.85555005","13.13525518","15.73546044","19.06713553","21.25459434","20.33290435","22.64230631","25.46241139","29.45820012","29.64544537","30.21372298","15.34660257","11.65356928","14.58026004","12.72440563","9.940477072","9.970822781","12.39910828","11.50372439","11.47729643","12.31075763","11.70104035","11.0126958","12.1743945","12.68277666","14.56238106","15.71212743","16.4564986","16.69198716","16.70105882","17.20744769","17.13101537","16.6738766"
"IMF.FAD:ICSD(1.0.0)","UKR.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Ukraine","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.63325359","21.39235291","20.15898507","16.31954138","11.88715123","9.587702959","8.622119741","9.158989012","9.591993466","9.642552344","9.77435065","9.994318369","9.067475881","9.532006528","9.447514749","10.56679935","11.93560683","13.41762532","12.68813689","8.440258498","7.492232717","7.673438755","8.214240626","7.820183842","6.577159022","6.00278211","6.856488807","7.651635275","8.408704841","9.48551974"
"IMF.FAD:ICSD(1.0.0)","LBN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Lebanon","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.165979283","0.165663287","0.156908768","0.147739372","0.129037374","0.00248420030896707","0.00239610063214346","0.00209259850278856","0.00178033337167438","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","SLB.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Solomon Islands","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.589152007"
"IMF.FAD:ICSD(1.0.0)","MNE.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Montenegro","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.656296449","6.650073086","6.646296997","6.672519398","6.631401721","6.634966401","6.751189154","6.50804876","6.64566091","7.099857145","5.691346545","7.248275078","9.116121333","6.264812907","6.97803765","7.057964536","9.199039571","15.18008563","17.59436845","12.36284691","10.67514997","10.00933313","9.958611638","10.97104649","9.303504346","10.07403589","13.80093032","14.03634035","15.0563535","15.29910125"
"IMF.FAD:ICSD(1.0.0)","FIN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Finland","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.0182625135991907","0.0172701527530683","0.0162569147388873","0.0148044868171499","0.0139351116481466","0","0","0","0.0411943089471167","0.038460095","0.0350490625911094","0.0333787628938448","0.0364310614801205","0","0.0336931887150222","0.0328429708442676","0.0326301774523343","0.0325754029778566","0.057889679","0.02471514","0.0234582691473944","0.0225239621126756","0.0216169635902868"
"IMF.FAD:ICSD(1.0.0)","CIV.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Côte d'Ivoire","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","18.343846","16.81019623","17.49906219","15.98106941","13.97484261","14.91952632","13.91956523","13.92544372","12.60230575","12.19366264","12.54590661","11.68287783","10.99187007","11.88235515","10.71060491","10.70930298","11.56939334","14.28277873","15.31273654","13.96270605","13.74418571","13.10723469","11.95610162","9.501511113","5.151683864","5.086996441","7.160425781","5.97812404","5.558937603","4.656709882","3.779986239","3.945856561","3.730321188","2.36133311","3.769243041","5.916889898","7.028979637","6.463481648","6.336258509","6.926501894","5.321156989","4.794219568","5.574322128","4.576590469","5.06239786","4.833376354","5.447706614","6.543660695","6.368330431","6.450398634","8.256108275","5.394163078","6.943707991","10.32447034","11.68487247","12.91550951","12.1837437","11.47684345","11.85627842","12.63893642"
"IMF.FAD:ICSD(1.0.0)","GAB.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Gabon","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","21.26271731","19.92534968","18.92193201","17.22301558","15.98017805","15.17975828","16.03405749","14.59012448","14.63993682","13.71061254","10.41098236","10.08918177","12.12428385","10.51393918","20.3382033","18.42850498","22.69730921","17.24208424","10.3935611","10.49924212","15.46215975","19.6329157","18.43759875","19.2801537","16.58813878","21.30994853","16.03303605","11.65816346","18.12157512","10.81568601","10.28182863","11.25950244","9.646809516","10.05089191","8.659264533","9.035648132","9.201499638","10.85609765","11.9368649","10.66352286","10.21818154","10.73239097","13.40588759","11.19824101","10.25038633","10.2142611","11.09072776","11.61131243","12.78693046","13.01633211","13.38931028","13.08998245","15.26780604","13.1061538","20.29178609","17.66484857","17.99220282","16.04599499","15.93522563","15.71411766"
"IMF.FAD:ICSD(1.0.0)","TUN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Tunisia","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.966496542","5.013647838","5.130334387","4.808985368","4.816747225","4.825762608","4.868122193","5.070094938","4.858996668","4.844830687","3.722372934","3.877547133","3.75997899","3.813137169","4.158090465","4.845901375","5.134347166","5.005106434","4.932620709","4.958526849","4.798001609","5.19311884","5.645060104","5.140039178","5.092204644","4.421613677","3.734667862","2.994203833","2.759068513","2.985184462","3.16471596","3.712555745","3.181695734","3.291253546","2.993744068","3.223794503","3.388620314","3.067928288","3.110766904","3.333181272","3.461182083","3.746068068","3.595399641","3.470564455","3.305378245","3.114698046","2.966940358","2.80050522","2.959459416","3.303889424","3.28756691","3.584168641","3.309230404","2.461027491","2.182807547","2.36965566","2.788200515","2.925625805","2.982399702","3.323039083"
"IMF.FAD:ICSD(1.0.0)","PRY.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Paraguay","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0812325007633221","0.0828784308831628","0.0915955127777614","0.0932469194835856","0.101544381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.254957131"
"IMF.FAD:ICSD(1.0.0)","GIN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Guinea","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","0.642486071","0.617586036","0.633938491","0.652602544","0.732724079","0.729090582","0.739679727","0.785737844","0.812044537","0.862350515","0.98384617","0.98394702","0.984406623","0.985102667","0.984025964","0.981747921","0.984451886","0.986704915","0.988582596","0.978642214","0.97035863","0.997970739","0.99797068","0.997970668","0.928940578","0.928940369","1.109916403","1.354640367","1.507140856","1.533607335","1.644521603","1.770189983","1.527573515","1.56243518","1.389737749","1.467731186","1.272751863","1.403331983","0.966135145","1.223066627","1.257060615","1.524690135","1.701332153","1.198304785","1.303466161","1.266060484","1.430692883","0.909008294","0.675078587","5.170143738","7.70624205","4.361413555","5.312477096","5.913527469","10.35004988","11.43065452","4.408230732","6.905318061","2.955480245","1.901353652"
"IMF.FAD:ICSD(1.0.0)","STP.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","2.801709999","2.94315221","2.716365837","2.118434158","2.199017946","2.830661145","3.293179232","5.986088852","3.283539438","4.224649883","5.320584605","5.324267502","5.321365646","5.322076895","5.316690291","4.889485578","4.575624265","4.382300955","6.155043232","8.350105101","9.351627465","11.66800786","12.21996782","11.18685953","13.1747788","21.57226515","17.78822459","15.56776444","11.34127504","12.66301933","11.63414848","3.180130597","16.92272885","14.48932401","13.81679509","18.57718789","20.86428045","23.77881006","31.18003451","6.898785732","17.6221581","8.811678662","5.083851775","10.51859512","8.586110306","10.72643725","8.669155665","10.7305846","8.339747142","9.00314824"
"IMF.FAD:ICSD(1.0.0)","CHE.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Switzerland","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","3.381059974","3.252579958","3.228069275","3.20099758","3.162795181","2.998485268","3.027105931","3.243297799","3.33103378","3.327489282","3.617923856","3.793171432","3.840472268","3.584439149","3.428879705","3.646524579","3.948242581","3.464434487","3.233399809","3.102339094","2.962764564","3.022168151","3.183377817","3.260435161","3.179715752","3.001386723","3.087626893","3.149670979","3.248813652","3.333330373","3.378018481","3.679864209","3.859826894","3.85869994","3.913030241","3.813479431","3.682121957","3.604397126","3.601985659","3.430952293","3.084965405","3.085763214","3.193687697","3.22316576","3.087727125","2.939382663","2.811850533","2.700825449","2.734894408","2.996356406","2.983857404","2.991702571","2.978681883","2.938530774","2.965269367","2.983463485","2.933872109","2.974835387","2.961030562","3.046064005"
"IMF.FAD:ICSD(1.0.0)","LAO.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","2.308345057","2.305630117","2.305845027","2.316093672","2.311126663","2.303032089","2.29205176","2.306922371","2.36733747","2.286290184","2.262558136","2.237150531","2.381275005","2.669414269","1.881052726","2.143898277","2.11011384","3.101895933","4.110111792","5.422451785","5.128189355","5.083924906","4.967460041","4.992832698","5.191220899","5.096509197","5.523390808","5.198365548","4.791659085","5.705559275","6.340003309","6.083731565","3.677035221","3.671681221","3.931429591","4.337164784","6.401760057","7.148128092","7.449757703","7.225477414","6.448883394","6.056722125","8.649729248","7.613914404","6.879185396","6.016131839","6.237886821","","",""
"IMF.FAD:ICSD(1.0.0)","BEL.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Belgium","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0131275650872723","0.0315549351091724","0.0528041694420847","0.0854305775689139","0.0999684997952582","0.175293419","0.187847916","0.174335913","0.143945261","0.200208258","0.129066131","0.0945045922936646","0.0893633633434659","0.100989644","0.0778260149003758"
"IMF.FAD:ICSD(1.0.0)","BHS.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Bahamas, The","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","0.211508728","0.212203039","0.211239754","0.211083363","0.214285977","0.208349948","0.210614201","0.223893802","0.190541856","0.217406903","0.291946387","0.331114693","0.373170107","0.362360361","0.322398958","0.369445064","0.364685782","0.406600039","0.389542475","0.56532381","0.534691095","0.534939484","0.556795555","0.440690295","0.50929647","0.54025242","0.589674678","0.978669195","0.810587402","0.684167292","0.756378435","0.793086799","0.916506053","0.924523852","1.017776188","1.215749235","1.435339676","1.593625344","1.5532699","1.494717402","1.60434354","1.92308079","2.28751997","2.532266802","2.643333529","2.50545538","3.027227893","2.948719525","1.986039099","1.894176167"
"IMF.FAD:ICSD(1.0.0)","LAO.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","4.167265562","4.162364309","4.162752471","4.18125419","4.172287223","4.157673879","4.13785116","4.164697149","4.273764778","4.127449696","4.084606388","4.038738045","4.298926671","4.819105441","3.395872774","3.870388965","3.809397767","5.599866354","7.420002919","9.789176403","9.257942815","9.178032053","8.967777196","9.013582498","9.3717335","9.200750364","9.971401846","9.384632172","8.650403428","10.30027146","5.556103927","5.981171778","11.20234715","10.52589601","12.49033986","12.86864612","15.71527168","18.20641329","16.457654","15.30841935","11.71524035","13.69947796","14.96395069","14.29224733","15.710754","17.01907315","16.7923459","","",""
"IMF.FAD:ICSD(1.0.0)","BHS.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Bahamas, The","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","6.946346041","6.969148252","6.937512326","6.932375954","7.037556048","6.842605755","6.916968285","7.353095233","6.257754218","7.140053381","9.588070642","10.87443228","12.25561159","11.90059873","10.58819103","12.13327377","11.97696967","13.35351264","12.79330992","18.56630068","17.5602638","17.568422","18.28621569","14.47309999","16.726256","17.74290752","19.36602803","24.71938682","30.40468179","25.28759377","28.22629435","24.58204335","24.85951012","26.66108889","24.0432327","28.52865989","33.49003567","31.70372935","29.88663864","26.78785851","24.07297161","27.06740945","32.94199923","29.868668","33.37719303","26.66124792","27.30887774","29.15391379","27.50556776","29.07686036"
